lines,chunks,file_count,r_queue,r_exp,r_exp_product,s_exp,s_exp_product,review_time_minutes,is_bad
2,2,1,2,1132,343,2899,748,1.950000152,1
4,1,1,8,555,54,545,96,3257.533333,0
3,2,1,0,453,272,1469,595,0,1
552,12,7,5,1046,330,407,192,1349.25,1
342,62,12,3,1048,332,412,197,3093.016667,0
40,8,8,5,357,17,411,196,3204.3,0
164,14,5,4,1044,329,404,189,8420.733333,1
10,1,1,1,318,303,1678,221,227.8333334,0
120,5,2,3,7647,42,1676,38,3755.800001,1
8,3,1,2,1051,119,413,152,55.14999993,0
205,3,3,6,1045,329,405,190,1486.283334,0
49,1,1,9,702,31,579,310,8.733333573,0
14,3,2,7,518,518,172,171,741.6333333,1
288,16,3,4,92,92,232,225,0,0
35,2,2,1,583,573,1039,776,32.45000035,1
2,1,1,18,1407,1362,16,16,236.7000002,1
161,15,9,0,12,0,1801,1734,7975.383333,1
11,2,1,0,12,0,1801,1734,7975.383333,1
13,2,2,0,12,0,1801,1734,7975.383333,0
17,3,2,0,12,0,1801,1734,7975.383333,1
10,2,1,0,12,0,1801,1734,7975.383333,0
18,1,1,0,12,0,1801,1734,7975.383333,0
130,5,2,0,79,79,16,16,54.2666667,0
58,9,1,0,79,79,3958,3507,1138.583333,1
47,2,1,0,79,79,3958,3507,1138.583333,1
19,2,1,0,79,79,3958,3507,1138.583333,1
92,19,11,6,518,518,1355,1346,851.9000001,1
80,7,2,6,518,518,1355,1346,851.9000001,1
136,15,4,6,518,518,1355,1346,851.9000001,1
9,2,1,3,138,136,1358,1349,83.88333298,0
4,1,1,9,596,365,410,16,14.14999969,0
7,2,2,7,3674,2139,206,204,27076.85,1
260,17,7,1,349,337,758,96,1019.1,0
58,12,4,9,518,518,261,259,328.3833332,1
116,2,2,14,13431,12080,1814,1747,5.349999815,0
4,2,1,0,12,5,4237,201,11613.23333,1
144,7,2,2,501,480,818,773,14394.43333,0
11,5,5,3,694,427,259,257,50.33333324,0
15,2,2,3,694,427,259,257,50.33333324,0
18,10,7,3,694,427,259,257,50.33333324,0
73,32,30,7,1316,1301,256,254,512.9999996,1
11,2,2,7,1316,1301,256,254,512.9999996,0
15,6,4,6,13425,12074,1223,1050,113.8333335,1
9,3,3,0,32,32,118,117,0,1
26,3,2,8,586,1,1470,177,89.64999989,1
330,23,6,1,381,362,1056,908,0,1
51,1,1,1,1253,193,552,170,12.66666636,0
11,1,1,1,585,575,851,794,3.333333358,1
165,26,26,0,131,130,237,234,0,0
68,8,4,1,801,158,131,118,138.0666668,0
68,8,4,1,1137,57,131,118,106.3000001,0
186,39,17,9,13558,12609,129,116,474.533333,1
35,4,4,3,468,447,2,2,255.2666668,0
1,1,1,10,1957,1493,56,35,108.1333329,0
18,7,4,7,1951,1487,1135,1045,579.8166666,0
52,7,3,4,1957,1493,1138,1048,1153.616666,1
35,8,6,4,1957,1493,1138,1048,1153.616666,1
8,4,2,7,1957,1493,1143,1053,686.1333333,0
11,2,1,1,15,5,64,23,0,0
191,34,18,1,351,333,1205,1128,172.1666669,1
12,4,2,10,977,758,548,134,1348.35,0
12,4,2,20,6698,5987,548,134,42785.03333,0
185,13,9,10,977,758,548,134,1348.35,0
185,13,9,20,6698,5987,548,134,42785.03333,0
86,6,4,10,977,758,548,134,1348.35,1
86,6,4,20,6698,5987,548,134,42785.03333,1
28,2,1,21,13434,12083,6591,5755,23.6499998,0
6,2,1,10,592,578,715,683,36.36666656,1
128,4,3,3,574,431,1205,706,0,0
19,3,1,6,4109,2535,46,45,6477.75,0
9,2,1,2,1133,344,139,122,17.60000043,0
29,10,4,0,315,311,645,232,15501.96667,1
29,10,4,2,571,375,645,232,8778.516667,1
98,7,3,7,575,379,652,239,5086.233333,1
2,1,1,8,4114,2539,670,331,7974.516667,0
72,1,1,9,702,31,579,310,8.733333573,0
7,1,1,14,13432,12081,14,14,3.649999648,1
74,6,4,6,1587,56,2220,227,29.98333365,1
4,1,1,1,177,117,603,198,3354.35,0
328,10,5,6,1951,1487,198,193,739.4833329,1
64,3,3,4,574,0,805,19,5806.783333,1
543,7,4,0,4,4,133,111,36326.61667,1
74,17,7,6,518,518,1355,1346,851.9000001,1
226,26,9,0,21,21,1306,1297,81.3333334,1
127,14,6,0,44,44,1357,1348,1434.85,1
42,2,1,1,92,4,1324,846,558.233333,1
393,123,4,6,526,526,1108,1105,795.2166671,1
115,8,3,0,4,4,2775,2540,1160.866667,1
4,2,1,0,44,44,1357,1348,1434.85,0
7,2,1,0,745,697,1813,1746,347.2000004,0
7,2,1,1,125,121,1813,1746,895.6333335,0
423,20,15,0,31,31,115,114,0,1
22,7,7,0,31,31,115,114,0,0
108,13,9,13,13434,12083,1815,1748,228.3833331,0
308,8,1,0,1,1,56,35,160.3166661,1
18,2,2,19,13309,12369,3941,2293,533.7499997,0
24,2,1,19,13309,12369,3941,2293,533.7499997,0
382,2,2,19,13309,12369,3941,2293,533.7499997,0
233,11,3,19,13309,12369,3941,2293,533.7499997,1
220,18,6,19,13309,12369,3941,2293,533.7499997,1
205,48,16,4,531,531,1110,1107,39.01666693,1
141,25,25,6,3697,2153,4,3,661.716667,1
320,12,4,19,251,250,430,429,137.8166668,1
43,5,1,0,17,17,435,314,1215.633333,0
61,5,3,1,1250,5,1313,352,2.950000092,0
28,6,4,1,1250,5,1313,352,2.950000092,0
5,1,1,1,1250,5,1313,352,2.950000092,0
2,2,1,4,531,531,1110,1107,39.01666693,0
126,19,7,0,7,7,4,3,2736.216667,1
73,34,32,1,159,16,219,41,15.7,1
149,32,1,0,15,8,373,62,49.86666642,1
115,7,4,0,15,8,26,12,9.549999833,1
312,14,7,1,51,48,1666,361,1717.133333,1
43,1,1,0,15,8,27,13,55.45000032,0
292,4,4,2,1058,16,403,15,1365.05,1
72,1,1,9,702,31,579,310,8.733333573,0
53,1,1,4,951,0,906,1,617.8500002,0
4,2,2,1,337,114,292,9,371.3666667,0
115,6,4,1,39,39,700,643,8.683333173,1
19,1,1,3,603,103,38,32,1528.916667,0
210,3,3,6,1045,329,405,190,1486.283334,0
512,32,11,0,327,323,824,645,965.3666662,1
20,1,1,0,327,323,824,645,965.3666662,0
11,2,2,0,327,323,824,645,965.3666662,1
159,11,6,4,184,77,31,30,3583.05,1
3,2,1,4,441,384,266,229,50.16666681,1
11,1,1,0,323,319,822,643,1119.5,0
169,18,4,9,1549,1342,138,137,80.91666631,0
9,2,1,9,1549,1342,138,137,80.91666631,0
24,11,3,4,248,247,233,231,5720.883334,0
64,25,3,4,248,247,233,231,5720.883334,1
260,17,7,1,349,337,758,96,1019.1,1
7,1,1,1,349,337,758,96,1019.1,0
70,3,1,3,86,86,1292,610,2542.633333,0
10,2,1,4,86,86,1293,611,2383.033333,0
21,2,1,1,86,86,1290,608,2634.7,1
28,2,1,2,86,86,1291,609,2597.333334,0
37,2,1,2,3437,1988,1027,399,1121.8,0
2,1,1,1,231,207,725,6,7.633333504,0
2,1,1,1,231,207,725,6,7.633333504,0
2,1,1,7,526,526,374,346,760.5000003,0
17,2,2,0,97,10,1319,1191,126725.6167,0
108,4,3,0,34,34,237,234,0,1
8,1,1,10,1576,1364,2553,1888,4686.15,0
236,50,16,6,603,370,2559,1894,10.46666622,1
102,27,22,5,603,370,2558,1893,288.5000002,1
149,53,41,3,1903,1441,16,16,2334.1,0
89,5,3,3,1903,1441,16,16,2334.1,1
40,21,19,3,1903,1441,16,16,2334.1,0
6,2,1,1,13398,12048,16,16,3045.383333,0
5,1,1,1,1967,1503,4057,2404,0,0
2,1,1,2,1968,1504,1145,1055,318.7,0
2,2,2,10,13450,12099,732,607,22.31666632,0
1,1,1,4,456,448,733,608,50.74999966,0
48,6,3,5,526,526,179,178,1052.333333,1
44,6,3,7,1111,1097,984,982,7981.766666,1
7,2,1,10,593,579,1353,1320,141.8166666,1
70,6,2,0,0,0,1025,991,27.11666711,0
24,4,1,0,79,79,3959,3508,59.58333336,1
13,1,1,0,17,7,1204,1127,696.7666666,1
58,9,5,14,13533,12584,1795,1728,61.3500005,1
86,10,6,10,13451,12100,4771,4410,6.716666445,1
24,5,2,5,5238,3399,4740,4380,15230.43333,0
15,3,2,2,753,739,4769,4408,418.3999997,0
2,1,1,12,597,583,265,241,29.83333312,0
18,6,2,12,597,583,265,241,29.83333312,0
92,4,3,12,597,583,265,241,29.83333312,0
109,10,2,12,597,583,265,241,29.83333312,0
82,5,2,12,597,583,265,241,29.83333312,0
3,2,2,9,586,579,1377,1349,705.7833333,0
21,3,2,9,586,579,1377,1349,705.7833333,0
125,7,3,18,1381,1338,934,920,5589.916667,0
35,6,4,9,13561,12612,1378,1350,834.9500001,0
2,1,1,9,586,579,1377,1349,705.7833333,0
1,1,1,2,456,448,4057,2404,2178.083333,0
111,11,3,1,637,623,389,388,170.9000004,0
113,33,21,1,587,577,392,391,8.133333474,1
113,33,21,25,13437,12086,392,391,28.0999998,1
67,4,4,0,586,576,388,387,230.3166667,1
67,4,4,23,13437,12086,388,387,348.8000004,1
34,6,4,1,638,624,391,390,11.16666645,1
41,13,8,3,502,481,910,379,131.1333335,0
4,1,1,5,497,328,295,247,17.93333329,0
2,1,1,3,1139,348,142,125,34.98333335,0
2,1,1,1,180,14,757,117,11.66666709,1
475,31,18,1,169,167,292,244,1883.2,1
4,1,1,1,169,167,292,244,1883.2,1
24,2,1,2,1131,342,0,0,5234.483333,0
147,9,4,0,351,75,1002,368,0,1
41,2,2,0,351,75,1002,368,0,1
138,13,5,6,314,274,1366,1074,0,1
495,8,4,4,301,262,1350,1061,0,1
221,16,5,3,296,257,1345,1056,0,1
100,6,3,1,434,81,1349,1060,43.33333299,1
116,4,3,2,288,279,55,50,1948.95,1
17,3,2,5,4105,2532,23,23,100.1833331,0
14,1,1,7,1217,524,1476,600,454.2,0
16,1,1,0,460,275,1483,604,0,0
6,3,3,1,277,140,1435,790,11.60000011,0
2,1,1,1,277,140,1435,790,11.60000011,0
22,2,2,1,949,162,1471,178,33.48333344,1
4,2,2,2,253,239,1206,707,1010.566667,0
23,2,2,2,226,116,765,648,0,0
277,15,11,2,225,115,764,647,0,0
7,2,1,2,227,117,766,649,0,1
5,1,1,4,571,375,832,761,2142.916666,1
27,6,5,4,571,375,832,761,2142.916666,1
39,9,4,4,1140,349,167,58,49.20000002,1
42,6,2,0,68,3,298,16,0,1
25,5,3,2,1890,1428,56,35,206.4999998,0
171,2,2,2,1890,1428,56,35,206.4999998,1
21,2,2,2,1890,1428,56,35,206.4999998,1
23,1,1,11,1957,1493,56,35,11.35000013,1
18,9,4,1,1255,798,1123,96,7.65000008,1
92,8,3,3,1089,992,763,555,31.50000013,0
2,1,1,18,110,110,431,430,0,0
131,64,18,4,933,838,419,338,499.1499996,0
17,5,3,4,1320,1305,131,126,5.433332697,1
5,2,2,2,278,14,56,9,64.9166666,0
34,2,2,4,3711,171,359,283,783.4166667,1
149,53,41,3,1903,1441,16,16,2334.1,1
89,5,3,3,1903,1441,16,16,2334.1,0
40,21,19,3,1903,1441,16,16,2334.1,1
61,5,5,0,44,44,1357,1348,1434.85,1
8,2,1,2,273,138,400,200,3981.833334,0
180,21,13,4,1324,1309,4068,2415,9.166667238,1
100,15,7,18,251,250,262,260,3181.4,1
32,10,3,18,251,250,262,260,3181.4,1
132,17,11,11,413,224,50,48,1432.166667,1
97,34,25,2,5261,3417,4064,2411,1421.05,0
2,1,1,0,12,0,2728,2543,203.4999999,0
100,35,25,2,5261,3417,4064,2411,1421.05,1
169,18,4,9,1549,1342,138,137,80.91666631,0
9,2,1,9,1549,1342,138,137,80.91666631,1
163,12,2,9,609,32,414,322,7.166666687,1
28,11,10,18,105,105,168,167,9109.999999,1
158,61,16,9,1969,1505,79,75,291.3999999,1
544,175,16,9,1969,1505,79,75,291.3999999,1
308,43,18,8,1970,1506,80,76,287.7666669,1
164,50,22,9,1970,1506,81,77,287.8500004,0
108,33,28,3,5261,3417,4067,2414,1038.783333,1
17,2,1,5,1969,1505,3594,3359,80.24999991,0
4,2,1,6,320,320,276,274,1392.033333,0
11,3,2,6,320,320,276,274,1392.033333,1
4,1,1,6,320,320,276,274,1392.033333,1
6,1,1,6,320,320,276,274,1392.033333,1
97,5,4,7,1969,1505,16,16,5.96666649,1
43,1,1,3,684,407,233,201,53.15000005,0
5,1,1,4,1323,1308,268,266,39.91666675,0
59,13,9,4,1323,1308,268,266,39.91666675,1
1,1,1,0,0,0,13,12,307.1166665,0
48,28,28,1,29,24,92,54,6312.016667,1
146,8,6,0,0,0,3,3,0,1
32,5,4,0,4,4,440,316,69.51666646,0
16,4,1,0,25,25,522,509,181.1833336,1
22,6,4,6,533,533,1112,1109,1002.766666,1
4,1,1,0,25,25,514,501,2775.783333,0
74,18,5,4,533,533,1111,1108,1296.45,1
59,9,2,0,25,25,519,506,1508.3,1
15,2,2,0,25,25,512,499,2994.516666,1
1,1,1,0,25,25,512,499,2994.516666,0
290,6,5,0,25,25,515,502,1760.666666,0
50,13,2,0,25,25,515,502,1760.666666,0
3,2,2,9,586,579,1377,1349,705.7833333,0
21,3,2,9,586,579,1377,1349,705.7833333,0
125,7,3,18,1381,1338,934,920,5589.916667,0
35,6,4,9,13561,12612,1378,1350,834.9500001,0
2,1,1,9,586,579,1377,1349,705.7833333,0
51,8,2,3,225,217,312,287,0,0
1,1,1,1,115,115,250,243,0,0
154,11,3,6,1050,822,1287,605,5856.616667,1
186,3,3,6,1050,822,1287,605,5856.616667,0
71,5,3,7,320,320,181,180,1122.766667,1
12,4,3,3,761,747,735,610,754.4500002,0
202,32,3,18,251,250,262,260,3181.4,1
52,12,3,18,251,250,262,260,3181.4,1
98,20,2,18,251,250,262,260,3181.4,1
45,2,1,18,251,250,262,260,3181.4,0
16,5,4,18,251,250,262,260,3181.4,1
39,15,7,11,1529,1387,281,279,312.15,1
210,95,22,11,1529,1387,281,279,312.15,1
34,5,3,11,1529,1387,281,279,312.15,1
8,1,1,11,1529,1387,281,279,312.15,1
21,7,2,11,1529,1387,281,279,312.15,0
2,1,1,12,597,583,265,241,29.83333312,1
18,6,2,12,597,583,265,241,29.83333312,0
92,4,3,12,597,583,265,241,29.83333312,1
109,10,2,12,597,583,265,241,29.83333312,1
82,5,2,12,597,583,265,241,29.83333312,1
2,2,2,7,609,8,555,172,1445.633334,0
60,6,4,0,25,25,551,77,1790.683334,1
2,2,2,11,1529,1387,281,279,312.15,0
5,3,1,11,1529,1387,281,279,312.15,0
162,29,11,0,17,6,61,21,0,1
8,2,1,2,682,405,217,4,794.2666668,0
33,1,1,1,24,18,1668,362,876.9833335,1
33,1,1,3,300,292,1668,362,1557.816667,1
196,4,4,11,707,304,585,214,179.4666662,1
31,8,1,1,106,61,7,7,4426.783333,1
136,8,7,1,170,168,2,2,368.6000003,1
141,5,3,2,184,77,25,24,11169.95,1
524,19,6,3,253,239,529,507,1077.499999,1
15,4,1,3,579,382,1003,927,12.21666679,0
8,3,2,4,598,529,1004,928,27.78333284,0
8,1,1,4,599,530,1005,929,15.81666671,0
26,4,3,4,580,383,1436,791,37.53333293,1
16,2,1,3,602,533,1009,933,6.499999613,1
289,14,3,4,580,383,1436,791,37.53333293,1
5,1,1,4,584,387,827,648,0.81666626,0
28,7,7,0,329,325,829,650,2.483333275,1
4,3,2,0,329,325,829,650,2.483333275,0
40,4,1,0,329,325,829,650,2.483333275,0
176,11,6,5,443,386,408,208,56.16666645,1
42,3,3,5,443,386,408,208,56.16666645,1
14,1,1,0,331,327,835,656,1.716666073,1
633,19,10,8,609,375,2563,1898,1419.583333,1
12,1,1,8,609,375,2563,1898,1419.583333,1
53,8,5,6,614,378,2564,1899,2.950000092,1
10,1,1,0,710,670,10113,9401,890.1000001,0
10,1,1,2,2265,2153,10113,9401,32297.65,0
16,9,1,2,2269,2157,10170,9442,2387.45,1
163,27,7,7,4075,3814,10173,9445,1698.783333,1
77,17,1,7,4075,3814,10173,9445,1698.783333,1
26,6,2,5,5238,3399,4740,4380,15230.43333,0
6,1,1,2,297,290,4765,4404,4007.866667,0
32,4,2,1,741,646,238,218,35.0666669,0
6,1,1,0,746,697,392,391,547.3500004,0
172,53,25,12,4075,3814,399,398,177.8666662,1
2,1,1,2,791,712,1161,1017,0,1
21,3,2,9,586,579,1377,1349,705.7833333,0
125,7,3,18,1381,1338,934,920,5589.916667,0
35,6,4,9,13561,12612,1378,1350,834.9500001,1
32,7,7,12,13570,12621,1379,1351,71.96666658,1
3,2,2,9,586,579,1377,1349,705.7833333,1
2,1,1,9,586,579,1377,1349,705.7833333,1
5,2,2,2,791,712,1161,1017,0,0
27,9,2,6,916,594,916,901,191.1666671,1
477,7,6,0,4,4,2781,2546,158.7166661,0
9,1,1,0,278,278,271,269,1319.066667,0
38,10,5,0,278,278,271,269,1319.066667,0
6,3,3,0,278,278,271,269,1319.066667,0
43,13,8,5,4084,3823,1224,1051,12.88333319,0
298,3,3,4,1323,1308,268,266,39.91666675,1
92,36,6,8,533,533,1114,1111,852.466667,1
150,24,7,7,533,533,1113,1110,988.7333335,1
11,4,3,0,2825,2668,865,599,9419.883333,0
3,3,3,3,1059,827,11,6,1234.216667,1
3,2,1,0,17,7,240,79,407.2499999,0
3,2,1,1,5266,3422,240,79,387.2833335,0
70,5,3,12,1530,1388,1051,779,6.583333164,1
9,2,2,3,1064,44,1655,6,92.78333366,0
1,1,1,1,742,647,1059,911,8.833333701,0
50,4,3,4,532,532,307,305,1.066666245,1
30,6,2,9,3713,2160,1311,626,566.5333329,0
66,6,6,3,1348,1325,267,257,7.933333218,1
8,2,2,8,262,261,310,308,146.1666671,0
6,2,1,8,262,261,310,308,146.1666671,1
29,4,1,0,2105,1588,323,238,2387.733333,0
177,8,3,3,823,821,753,605,48.80000018,1
22,3,2,19,105,105,177,176,2964.083333,0
24,1,1,19,105,105,177,176,2964.083333,1
4,1,1,1,79,4,2307,8,61.56666666,0
19,1,1,3,292,1,1681,363,9.88333337,1
183,4,3,6,1528,1386,29,27,344.5833331,1
10,1,1,6,1528,1386,29,27,344.5833331,0
8,2,2,2,684,407,147,122,2680.4,0
34,2,1,0,80,80,3961,3510,1046.2,0
53,4,1,0,80,80,3961,3510,1046.2,1
76,7,7,6,86,86,324,305,183.2000001,1
1,1,1,3,700,432,3969,3518,251.95,0
57,11,10,3,92,92,329,310,75.28333336,1
21,3,3,2,327,327,183,182,131.8333337,1
38,10,10,1,92,92,326,307,477.5166669,0
27,1,1,6,1528,1386,29,27,344.5833331,0
48,10,1,2,955,737,1859,1555,90.99999994,1
33,5,4,2,1052,548,1354,1321,1044.966667,0
16,4,1,0,81,80,140,135,0,0
16,4,1,1,292,283,140,135,2555.516667,0
5,2,1,0,81,80,140,135,0,0
5,2,1,1,292,283,140,135,2555.516667,0
17,5,2,0,81,80,140,135,0,0
17,5,2,1,292,283,140,135,2555.516667,0
7,3,1,0,81,80,140,135,0,0
7,3,1,1,292,283,140,135,2555.516667,0
12,2,2,0,81,80,140,135,0,0
12,2,2,1,292,283,140,135,2555.516667,0
72,6,2,7,3713,2160,1308,623,1145.633333,0
14,2,2,3,1066,832,1060,912,31.48333356,0
16,7,4,10,13456,12105,764,613,191.3500001,1
90,9,6,10,13456,12105,764,613,191.3500001,1
138,1,1,10,13456,12105,764,613,191.3500001,1
18,5,1,2,700,432,1123,1121,331.6499995,0
83,6,6,2,700,432,1123,1121,331.6499995,1
12,1,1,2,531,531,243,240,2677.066666,1
19,1,1,0,80,80,829,795,76.66666657,0
28,8,3,10,3715,389,4072,307,7.033333406,0
325,80,66,3,293,283,4074,2420,9.649999961,1
7,3,2,2,1635,1193,563,135,645.1666669,1
50,24,23,17,13457,12106,4078,2424,168.4666669,0
32,17,13,13,13571,12622,4079,2425,115.2000001,0
25,9,9,18,13457,12106,4080,2426,112.7999997,0
103,5,3,3,319,286,107,102,5029.783333,1
2,1,1,9,561,548,255,231,25.5166664,1
98,14,5,2,643,619,315,295,28.49999964,0
637,25,12,3,501,480,822,776,9271.916666,1
7,2,1,8,603,589,1383,1355,0,1
2,1,1,8,603,589,1383,1355,0,0
256,11,10,9,601,587,266,242,157.3333336,0
169,25,22,1,296,286,4075,2421,727.5166661,1
107,40,40,2,296,286,4076,2422,660.1833332,1
544,112,96,3,296,286,4077,2423,496.0499997,1
15,1,1,3,13423,12072,1060,886,385.166667,1
2,1,1,2,212,102,595,192,33186.76667,0
13,4,2,4,442,385,830,651,953.7500001,1
319,26,10,2,306,262,290,44,9857.866667,1
21,3,1,2,181,15,760,120,10.03333323,0
8,4,4,1,41,41,917,902,408.0500002,1
292,16,9,2,41,41,918,903,117.8333332,0
4,1,1,2,41,41,918,903,117.8333332,0
44,16,9,0,12,6,217,19,238.0499996,1
47,3,3,0,12,6,217,19,238.0499996,1
25,5,4,0,12,6,217,19,238.0499996,1
264,12,7,2,43,43,921,906,577.6666669,1
22,10,3,4,1431,1,1402,11,0,1
347,26,8,1,253,239,33,32,1013.783333,1
6,1,1,11,703,315,22,18,1157.683333,1
13,2,1,9,709,305,404,127,93.15000035,0
14,1,1,1,152,74,503,235,0,0
385,32,11,0,35,3,102,21,0,1
126,62,19,0,40,39,429,348,0,1
2,1,1,1,465,92,1491,585,0,0
2,1,1,52,6718,6006,1,1,7.33333312,0
44,2,2,0,454,272,1471,597,9844.15,1
3,1,1,2,1053,334,418,202,123.9666668,0
22,11,9,17,517,311,200,39,1677.866667,1
13,3,1,1,467,279,1492,609,0,1
4,1,1,4,811,588,656,243,2554.416666,0
7,3,3,0,332,328,1438,793,4.183333442,0
2,2,2,0,332,328,1438,793,4.183333442,0
25,6,4,6,804,581,2078,1174,77.08333366,0
5,1,1,3,808,585,2080,1176,1418.383334,0
36,1,1,1,589,579,400,399,75.95000044,0
51,8,4,1,741,646,238,218,35.0666669,1
49,11,4,13,13572,12623,4083,2429,174.6999999,0
24,16,13,13,13572,12623,4083,2429,174.6999999,1
1,1,1,2,3723,2168,11,6,3397.833333,0
10,5,2,4,541,541,0,0,2608.216667,0
5,1,1,5,1339,338,494,93,36.65000036,0
254,18,3,1,362,50,307,293,6287.7,1
254,18,3,2,381,362,307,293,38.11666645,1
201,48,4,0,7,7,88,84,0,1
26,3,2,0,2825,2668,1787,1721,22536.53333,1
4,2,1,5,1327,1312,425,344,395.6500004,0
119,13,9,0,1,1,154,153,1378.8,1
2,2,1,17,1412,1367,1195,1047,1.18333362,1
1,1,1,5,3723,2168,57,10,43.6833331,0
160,21,15,18,110,110,308,306,872.7166671,1
31,6,2,4,139,137,396,395,5803.316667,0
485,7,3,1,463,92,1490,244,0,1
209,8,4,1,463,92,1490,244,0,0
9,2,2,1,266,203,405,221,28.61666635,1
268,11,5,1,105,102,49,48,3902.25,1
2,1,1,7,65,11,1211,712,5523.716667,0
2,1,1,5,2327,1858,714,31,2459.466666,0
4,1,1,13,4607,1814,834,763,3.283332959,0
6,2,1,4,22,0,675,336,15507.75,0
40,4,1,2,1138,348,0,0,8482.716667,0
18,8,2,0,47,47,1361,1352,1580.016667,0
18,8,2,5,526,526,1361,1352,2490.166667,0
637,25,12,3,501,480,822,776,9271.916666,1
20,11,11,2,5267,3423,4071,2418,4122.083333,0
158,79,79,2,5267,3423,4071,2418,4122.083333,1
126,11,9,3,5267,3423,4073,2419,4120.85,0
91,2,1,0,2,1,447,320,860.2,1
22,6,4,0,2,1,442,318,972.4333334,1
22,6,4,1,523,510,442,318,937.9833332,1
103,59,58,5,5267,3423,4081,2427,999.6333334,1
108,5,4,1,22,19,2307,1447,80.88333316,0
4,2,1,0,52,52,1365,1356,2.833333388,0
7,1,1,0,751,699,4069,2416,22.31666632,0
7,1,1,5,3713,2160,4069,2416,1407.433333,0
178,61,44,2,7648,7025,4084,2430,260.3333335,1
91,31,17,6,1084,988,1050,1038,1673.85,0
113,7,7,1,184,121,676,309,252.8666664,1
113,7,7,10,1067,47,676,309,189.1333334,1
42,4,1,4,608,469,677,80,191.2666666,0
19,4,1,7,446,389,659,245,1831.983334,0
4,2,2,5,1067,833,704,41,698.1333333,1
44,13,8,3,502,481,910,379,131.1333335,1
12,5,1,2,279,279,133,132,3775.1,1
46,8,2,2,279,279,133,132,3775.1,1
52,11,5,1,698,431,720,686,1131.433334,0
52,11,5,9,595,581,720,686,857.1166673,0
5,1,1,7,616,380,2565,1900,4262.316666,0
46,17,14,6,3601,3388,9917,9205,1606.783333,1
71,2,1,6,3601,3388,9917,9205,1606.783333,0
141,10,5,1,131,130,377,349,494.9166664,0
127,3,1,10,597,583,726,690,137.35,1
348,15,4,10,597,583,726,690,137.35,1
41,10,5,10,597,583,726,690,137.35,1
109,21,8,10,597,583,726,690,137.35,1
5,3,3,7,2245,1814,1128,782,446.7500002,0
6,2,1,11,4086,3825,1061,887,258.7666666,0
2,1,1,0,598,547,1096,1006,6.366666332,0
46,11,4,2,1978,1514,1151,1061,5145.95,0
99,13,5,2,1978,1514,1151,1061,5145.95,0
52,11,4,2,1978,1514,1151,1061,5145.95,1
62,2,2,2,1978,1514,1151,1061,5145.95,0
21,1,1,2,1978,1514,1151,1061,5145.95,1
17,3,3,1,1969,1505,1146,1056,540.5166665,1
26,3,3,2,1969,1505,1148,1058,524.1500001,1
56,3,3,3,1969,1505,1149,1059,478.7166671,1
10,4,1,2,887,796,1060,970,0,1
65,1,1,0,752,700,10180,9452,147.0000006,0
6,2,2,8,4086,3825,10181,9453,3451.166667,0
3,1,1,3,343,331,10183,9455,18.73333298,0
61,6,4,11,13558,12609,1036,908,132.6000003,0
2,1,1,3,818,162,830,796,32.31666639,0
64,1,1,6,916,594,916,901,191.1666671,0
10,6,3,2,744,648,446,398,425.0166667,0
7,1,1,2,317,174,13,8,6624.4,0
42,8,6,2,645,621,447,399,500.2499997,0
40,7,5,6,829,827,395,394,6329.066667,1
61,5,2,6,829,827,395,394,6329.066667,1
63,9,7,3,590,580,401,400,39.69999991,0
419,73,60,10,13575,12626,3973,3574,76.63333341,1
291,9,5,10,13575,12626,3973,3574,76.63333341,1
523,9,5,10,13575,12626,3973,3574,76.63333341,1
306,6,6,10,13575,12626,3973,3574,76.63333341,1
227,36,22,10,13575,12626,3973,3574,76.63333341,1
94,18,1,10,13575,12626,3973,3574,76.63333341,1
20,9,5,10,13575,12626,3973,3574,76.63333341,1
627,40,23,10,13575,12626,3973,3574,76.63333341,1
35,5,4,8,3697,486,53,26,5747.85,1
17,1,1,2,233,4,16,0,164.233333,0
12,1,1,2,233,4,16,0,164.233333,0
96,6,3,18,13460,12109,142,127,115.8499999,0
6,4,4,1,30,25,94,56,5430.05,0
196,5,1,6,1330,1315,1125,1123,315.9499995,1
9,2,2,6,1527,1385,1817,1750,13.56666617,0
14,3,2,3,1343,1320,1818,1751,152.4833331,1
2,1,1,2,639,625,1820,1753,7198.783333,0
2,1,1,10,1589,1371,1820,1753,6079.483334,0
24,3,1,2,639,625,1820,1753,7198.783333,1
24,3,1,10,1589,1371,1820,1753,6079.483334,1
85,12,8,4,1343,1320,1821,1754,1326.55,0
129,2,2,1,28,23,49,2,1306.016667,1
214,74,32,1,698,431,272,270,3438.316667,0
5,3,2,3,5272,3428,1198,1050,1151.05,1
1,1,1,6,576,80,15,15,206.3500006,0
73,15,7,6,834,832,285,283,1002.366667,1
12,4,2,1,78,78,315,296,1387.65,0
26,8,4,5,834,832,284,282,1007.25,1
106,12,4,5,834,832,284,282,1007.25,1
38,10,4,7,1331,1316,294,292,58.1166666,0
5,2,1,7,1331,1316,294,292,58.1166666,0
14,3,2,2,590,580,58,11,1773.616666,1
277,16,5,5,1067,833,1314,629,4093.183333,1
107,28,2,2,501,480,198,196,14788.88333,0
2,1,1,3,231,12,901,817,13.46666671,0
12,3,2,7,3726,172,369,291,27.16666684,0
76,16,7,3,1346,1323,309,307,1419.716666,0
